log_id@section@refid@from_name@to_name@godate@ip@lang_id@fxcode@device@agent@referer@landing@message@agent_id@stamp@date
40289507@trip-form@44727@Khao Ta Kiab pier@Bali Hai Pier@2017-09-25 13:00:00@84.253.50.97@de@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko@https://www.pattayaunlimited.com/pattaya-to-hua-hin-ferry-tickets/@https://12go.asia/en/ferry/bali-hai-pier/hua-hin?z=30245@Opened booking form@30245@2017-09-20 20:25:46@2017-09-20
40289506@query@\N@Bangkok@Chiang Mai@2017-09-27 00:00:00@24.133.211.204@en@THB@Desktop@Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://www.google.com.tr/@https://12go.asia/en/travel/bangkok/chiang-mai?z=4&gclid=CjwKCAjwo4jOBRBmEiwABWNaMfZDaiZE6Wjfxdl2IYqaRiJ0qYobHSO9vQFBuoqGO_BKaARJXQhO0RoCYowQAvD_BwE@@4@2017-09-20 20:25:42@2017-09-20
40289503@query-autoconn@\N@@@2017-09-29 00:00:00@54.250.255.192@@THB@Desktop@Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36@@@@82642@2017-09-20 20:25:38@2017-09-20
40289501@query@\N@Bangkok@Koh Samui@2018-01-05 00:00:00@89.86.40.74@en@THB@Desktop@Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:44.0) Gecko/20100101 Firefox/44.0@https://www.thailandee.com/transports/@https://12go.asia/fr/travel/bangkok/koh-samui?date=2017-09-24&z=1332@@1332@2017-09-20 20:25:38@2017-09-20
40289498@not-found@\N@Hat Yai@Kuala Perlis@2017-09-27 00:00:00@114.124.177.40@en@USD@Phone@Mozilla/5.0 (Linux; Android 4.4.4; Lenovo A6000 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36@http://www.google.co.id/@https://12go.asia/en@\N@0@2017-09-20 20:25:36@2017-09-20
40289495@query@\N@Hat Yai@Kuala Perlis@2017-09-27 00:00:00@114.124.177.40@en@USD@Phone@Mozilla/5.0 (Linux; Android 4.4.4; Lenovo A6000 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36@http://www.google.co.id/@https://12go.asia/en@@0@2017-09-20 20:25:36@2017-09-20
40289492@query@\N@Hanoi@Ninh Binh@2017-09-23 00:00:00@116.111.119.220@en@EUR@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@https://12go.asia/en/travel/hanoi/ninh-binh?date=2017-09-22@https://12go.asia/en/travel/ninh-binh/dong-hoi?date=2017-09-23@@0@2017-09-20 20:25:30@2017-09-20
40289491@not-found@\N@Hat Yai@Kuala Perlis@2017-09-30 00:00:00@114.124.177.40@en@USD@Phone@Mozilla/5.0 (Linux; Android 4.4.4; Lenovo A6000 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36@http://www.google.co.id/@https://12go.asia/en@\N@0@2017-09-20 20:25:19@2017-09-20
40289489@query@\N@Ho Chi Minh@Nha Trang@2017-09-22 00:00:00@171.249.112.30@en@EUR@Desktop@Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063@https://www.google.fr/@https://12go.asia/fr/travel/ho-chi-minh/nha-trang@@386743@2017-09-20 20:25:19@2017-09-20
40289488@query@\N@Hat Yai@Kuala Perlis@2017-09-30 00:00:00@114.124.177.40@en@USD@Phone@Mozilla/5.0 (Linux; Android 4.4.4; Lenovo A6000 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36@http://www.google.co.id/@https://12go.asia/en@@0@2017-09-20 20:25:17@2017-09-20
40289485@query@\N@Hanoi@Ninh Binh@2017-09-23 00:00:00@116.111.119.220@en@EUR@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@https://12go.asia/en/travel/hanoi/ninh-binh?date=2017-09-22@https://12go.asia/en/travel/ninh-binh/dong-hoi?date=2017-09-23@@0@2017-09-20 20:25:14@2017-09-20
40289483@query@\N@Bangkok@Nam Tok Sai Yok@2017-09-25 00:00:00@186.214.113.164@en@USD@Desktop@Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://www.google.com.br/@https://12go.asia/en@@0@2017-09-20 20:25:14@2017-09-20
40289482@unique@\N@@@2017-09-20 20:25:13@27.130.11.234@en@THB@Phone@Mozilla/5.0 (Linux; Android 6.0.1; XT1254 Build/MCG24.251-5-5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@@https://12go.asia/en/travel/nakhon-si-thammarat/bangkok?z=1332@\N@1332@2017-09-20 20:25:13@2017-09-20
40289480@query@\N@Pai@Chiang Mai@2017-09-23 00:00:00@118.174.74.175@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@@https://12go.asia/@@0@2017-09-20 20:25:09@2017-09-20
40289479@query@\N@Bangkok@Suratthani@2017-10-06 00:00:00@176.249.101.228@en@THB@Phone@Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G950F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36@@https://12go.asia/en/checkou@@t20092@2017-09-20 20:25:03@2017-09-20
40289477@trip-form@44803@Khao Ta Kiab pier@Bali Hai Pier@2017-12-24 13:00:00@84.253.50.97@de@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko@https://www.pattayaunlimited.com/pattaya-to-hua-hin-ferry-tickets/@https://12go.asia/en/ferry/bali-hai-pier/hua-hin?z=30245@Opened booking form@30245@2017-09-20 20:25:02@2017-09-20
40289474@trip-form@44727@Khao Ta Kiab pier@Bali Hai Pier@2017-09-25 13:00:00@84.253.50.97@de@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko@https://www.pattayaunlimited.com/pattaya-to-hua-hin-ferry-tickets/@https://12go.asia/en/ferry/bali-hai-pier/hua-hin?z=30245@Opened booking form@30245@2017-09-20 20:25:02@2017-09-20
40289473@not-found@\N@Suratthani@Suratthani@2017-10-06 00:00:00@176.249.101.228@en@THB@Phone@Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G950F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36@@https://12go.asia/en/checkou@t\N@20092@2017-09-20 20:25:00@2017-09-20
40289471@unique@\N@@@2017-09-20 20:24:59@134.196.44.240@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4@https://www.google.co.th/@https://12go.asia/en/travel/bangkok/hua-hin?z=4&gclid=EAIaIQobChMI8fm3se6z1gIV1IhoCh1nNQzAEAAYAiAAEgK4e_D_BwE@\N@4@2017-09-20 20:24:59@2017-09-20
40289468@query@\N@Chumphon@Bangkok@2018-08-10 00:00:00@82.237.253.2@en@THB@Desktop@Mozilla/5.0 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55.0@http://www.thairailways.com/booking-ticket.html@https://12go.asia/en/travel/chiang-mai/phitsanulok?date=2017-10-02&z=12573@@12573@2017-09-20 20:24:56@2017-09-20
40289465@not-found@\N@Trang@Koh Muk@2017-09-25 00:00:00@81.255.154.162@frt@HB@Desktop@Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko@@https://12go.asia/fr/travel/trang/koh-muk?z=1332@\N@1332@2017-09-20 20:24:54@2017-09-20
40289464@unique@\N@@@2017-09-20 20:24:53@81.255.154.162@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko@@https://12go.asia/fr/travel/trang/koh-muk?z=1332@\N@1332@2017-09-20 20:24:53@2017-09-20
40289461@unique@\N@@@2017-09-20 20:24:50@83.162.140.53@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0@https://bangkokattractions.com/bangkok-to-pattaya-bus-or-taxi/@https://12go.asia/en/travel/suvarnabhumi/pattaya?date=2017-12-17&z=64932@\N@64932@2017-09-20 20:24:50@2017-09-20
40289459@trip-form@8316@Mahasarakham@Khon Kaen@2017-09-25 10:55:00@49.229.71.177@tht@HB@Phone@Mozilla/5.0 (Linux; Android 6.0; dtac Phone T2 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@http://www.google.co.th/@https://12go.asia/th/travel/mahasarakham/khon-kaen@Opened booking form@1@2017-09-20 20:24:48@2017-09-20
40289456@query@\N@Kuala Lumpur@Penang@2017-09-21 00:00:00@123.136.107.139@en@MYR@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@https://www.google.de/@https://12go.asia/en/travel/kuala-lumpur/penang@@0@2017-09-20 20:24:47@2017-09-20
40289453@query@\N@Bangkok@Thung Song@2017-09-21 00:00:00@49.229.75.45@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@@https://12go.asia/th/checkou@@t0@2017-09-20 20:24:42@2017-09-20
40289450@trip-form@18399@Danang@Dong Hoi@2017-09-26 12:50:00@27.79.107.64@en@USD@Phone@Mozilla/5.0 (Linux; Android 7.0; SM-G925F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@https://www.google.com.vn/@https://12go.asia/en@Opened booking form@175561@2017-09-20 20:24:37@2017-09-20
40289447@unique@\N@@@2017-09-20 20:24:35@194.199.214.249@frt@HB@Desktop@Mozilla/5.0 (Windows NT 10.0; WOW64; rv:55.0) Gecko/20100101 Firefox/55.0@http://lesroutardsenthailande.com/2016/10/aller-de-krabi-a-suratthani-koh-tao-ou-koh-phangan/@https://12go.asia/fr/travel/krabi/koh-phangan?z=81323@\N@1332@2017-09-20 20:24:35@2017-09-20
40289446@unique@\N@@@2017-09-20 20:24:34@89.86.40.74@frt@HB@Desktop@Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:44.0) Gecko/20100101 Firefox/44.0@https://www.thailandee.com/transports/@https://12go.asia/fr/travel/bangkok/koh-samui?date=2017-09-24&z=1332@\N@1332@2017-09-20 20:24:34@2017-09-20
40289443@not-found@\N@Ayutthaya@Phitsanulok@2018-02-08 00:00:00@196.217.197.118@frt@HB@Desktop@Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@@https://12go.asia/fr/train/ayutthaya/phitsanulok?z=1332@\N@1332@2017-09-20 20:24:34@2017-09-20
40289441@trip-form@44803@Khao Ta Kiab pier@Bali Hai Pier@2017-12-24 13:00:00@84.253.50.97@de@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko@https://www.pattayaunlimited.com/pattaya-to-hua-hin-ferry-tickets/@https://12go.asia/en/ferry/bali-hai-pier/hua-hin?z=30245@Opened booking form@30245@2017-09-20 20:24:33@2017-09-20
40289438@trip-form@44727@Khao Ta Kiab pier@Bali Hai Pier@2017-09-25 13:00:00@84.253.50.97@de@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko@https://www.pattayaunlimited.com/pattaya-to-hua-hin-ferry-tickets/@https://12go.asia/en/ferry/bali-hai-pier/hua-hin?z=30245@Opened booking form@30245@2017-09-20 20:24:33@2017-09-20
40289435@unique@\N@@@2017-09-20 20:24:33@196.217.197.118@frt@HB@Desktop@Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@@https://12go.asia/fr/train/ayutthaya/phitsanulok?z=1332@\N@1332@2017-09-20 20:24:33@2017-09-20
40289434@query@\N@Songkhla@Bangkok@2017-11-06 00:00:00@107.77.216.229@en@THB@Phone@Mozilla/5.0 (Linux; Android 6.0.1; SM-J700H Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.116 Mobile Safari/537.36@@https://12go.asia/@@0@2017-09-20 20:24:31@2017-09-20
40289432@query-autoconn@\N@Hua Hin@Trat@2017-09-25 00:00:00@35.184.250.187@en@THB@Desktop@Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36@@https://12go.asia/en/travel/hua-hin/trat?z=244451@@244451@2017-09-20 20:24:30@2017-09-20
40289431@unique@\N@@@2017-09-20 20:24:28@35.184.250.187@en@THB@Desktop@Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36@@https://12go.asia/en/travel/hua-hin/trat?z=244451@\N@244451@2017-09-20 20:24:28@2017-09-20
40289429@trip-form@14298@Pattaya Bus Station@Bangkok Bell Travel Office@2017-09-25 13:00:00@49.228.108.84@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@https://www.google.co.th/@https://12go.asia/en/travel/pattaya/bangkok@Opened booking form@12573@2017-09-20 20:24:28@2017-09-20
40289428@query@\N@Bangkok@Koh Samui@2018-02-23 00:00:00@88.175.229.207@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko@https://www.thailandee.com/transports/avion/avions-de-bangkok-a-koh-samui@https://12go.asia/fr/travel/bangkok/koh-samui?=&date=2018-02-23&z=1332@@1332@2017-09-20 20:24:23@2017-09-20
40289426@unique@\N@@@2017-09-20 20:24:22@27.55.149.127@en@THB@Phone@Mozilla/5.0 (Linux; Android 5.1; Neffos C5 Max Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@http://www.thairailways.com/@https://12go.asia/en/travel/bangkok/chiang-mai?date=2017-10-13&z=12573@\N@12573@2017-09-20 20:24:22@2017-09-20
40289425@unique@\N@@@2017-09-20 20:24:21@49.146.0.157@en@THB@Phone@Mozilla/5.0 (Linux; Android 5.0; ASUS_Z00AD Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.107 Mobile Safari/537.36@https://lm.facebook.com/@https://12go.asia/en/travel/bangkok/siem-reap?z=211631&sub_id=bangkoksiemreaplink@\N@211631@2017-09-20 20:24:21@2017-09-20
40289422@query@\N@Bangkok@Udonthani@2017-10-13 00:00:00@197.52.132.109@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@@https://12go.asia/en/train/hua-hin/bangkok?z=1332@@1332@2017-09-20 20:24:20@2017-09-20
40289419@trip-form@15079@Hua Lamphong@Chiang Mai@2017-11-25 18:10:00@116.87.137.115@en@SGD@Desktop@Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://www.google.com.sg/@https://12go.asia/en/travel/bangkok/chiang-mai?z=4&gclid=EAIaIQobChMI2vfR4-iz1gIVkxZoCh27sQsOEAAYASAAEgISyfD_BwE@Opened booking form@4@2017-09-20 20:24:19@2017-09-20
40289416@trip-form@13618@Hua Lamphong@Chiang Mai@2017-11-25 18:10:00@116.87.137.115@en@SGD@Desktop@Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://www.google.com.sg/@https://12go.asia/en/travel/bangkok/chiang-mai?z=4&gclid=EAIaIQobChMI2vfR4-iz1gIVkxZoCh27sQsOEAAYASAAEgISyfD_BwE@Opened booking form@4@2017-09-20 20:24:19@2017-09-20
40289414@unique@\N@@@2017-09-20 20:24:19@81.252.85.89@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko@@https://12go.asia/fr/travel/koh-samui/koh-tao?z=1332@\N@1332@2017-09-20 20:24:19@2017-09-20
40289411@trip-form@45291@Sai Tai Mai  Southern Bus Terminal@Kanchanaburi@2017-09-23 11:00:00@171.6.29.199@en@THB@Phone@Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SGH-M919V Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36@https://www.google.co.th/@https://12go.asia/en@Opened booking form@0@2017-09-20 20:24:18@2017-09-20
40289410@query-autoconn@\N@@@2017-10-22 00:00:00@54.250.255.192@@SGD@Desktop@Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko@@@@82642@2017-09-20 20:24:15@2017-09-20
40289408@not-found@\N@Phitsanulok@Sukhothai@2017-11-10 00:00:00@91.219.3.26@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://www.google.pl/@https://12go.asia/en/travel/chiang-mai/phitsanulok@\N@13153@2017-09-20 20:24:14@2017-09-20
40289407@query@\N@Phitsanulok@Sukhothai@2017-11-10 00:00:00@91.219.3.26@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://www.google.pl/@https://12go.asia/en/travel/chiang-mai/phitsanulok@@13153@2017-09-20 20:24:14@2017-09-20
40289405@trip-form@18398@Danang@Dong Hoi@2017-09-23 12:50:00@27.79.107.64@en@VND@Phone@Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@https://12go.asia/en@https://12go.asia/en/travel/dalat-hanh-cafe/da-nang?date=2017-09-23@Opened booking form@78258@2017-09-20 20:24:13@2017-09-20
40289402@query@\N@Bangkok@Chiang Mai@2017-09-29 00:00:00@106.39.39.51@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://12go.asia/en@https://12go.asia/en/travel/bangkok/chiang-mai?date=2017-09-29@@0@2017-09-20 20:24:11@2017-09-20
40289399@trip-form@8332@Sukhothai@Khon Kaen@2017-09-25 21:40:00@182.232.233.100@tht@HB@Phone@Mozilla/5.0 (Linux; Android 5.1; X9009 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@https://www.google.co.th/@https://12go.asia/th/travel/sukhothai/khon-kaen@Opened booking form@1@2017-09-20 20:24:10@2017-09-20
40289396@trip-form@18399@Danang@Dong Hoi@2017-09-26 12:50:00@27.79.107.64@en@USD@Phone@Mozilla/5.0 (Linux; Android 7.0; SM-G925F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@https://www.google.com.vn/@https://12go.asia/en@Opened booking form@175561@2017-09-20 20:24:08@2017-09-20
40289393@query@\N@Mandalay@Bagan@2017-10-13 00:00:00@60.225.66.12@en@THB@Desktop@Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@http://www.myanmartrains.info/buy-myanmar-train-tickets/@https://12go.asia/en/travel/bago/mandalay?date=2017-10-09&z=6795@@6795@2017-09-20 20:24:05@2017-09-20
40289392@query@\N@Krabi@Bangkok@2017-11-13 00:00:00@62.154.226.226@en@EUR@Desktop@Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko@https://www.google.de/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwj0tcWtybPWAhVK1xQKHYxHAm8QFggmMAA&url=https%3A%2F%2F12go.asia%2Fde%2Ftravel%2Fbangkok%2Fkrabi&usg=AFQjCNFVzZTAOeuiiShehBl0nQLCA5d2rg@https://12go.asia/de/travel/bangkok/krabi@@0@2017-09-20 20:24:05@2017-09-20
40289390@query@\N@Yangon@Bagan@2017-10-04 00:00:00@123.193.9.174@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B150 Safari/602.1@http://www.myanmartrains.info/buy-myanmar-train-tickets/@https://12go.asia/en/travel/yangon/bagan?date=2017-10-04&z=6795@@771@2017-09-20 20:24:03@2017-09-20
40289387@query@\N@Suratthani@Koh Lanta@2018-01-17 00:00:00@79.154.220.42@en@EUR@Tablet@Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T550 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36@https://12go.asia/es@https://12go.asia/es/travel/bangkok/krabi@@14704@2017-09-20 20:24:00@2017-09-20
40289384@query@\N@Butterworth@Bangkok@2017-09-25 00:00:00@115.164.179.116@en@THB@Phone@Mozilla/5.0 (Linux; Android 6.0; Redmi Note 4 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-3863767724977548&output=html&h=190&w=346&bih=564&biw=360&slotname=2574428081&adk=1003344950&url=http://www.travel-penang-malaysia.com/kuala-lumpur-to-bangkok-by-train.html&ref=https://www.google.com/&frm=20&eid=153762530&loeid=153762914&u_@https://12go.asia/en/travel/suratthani/bangkok?z=4&gclid=CLqkwd_ts9YCFcEcjwodk4UCRw@@4@2017-09-20 20:23:57@2017-09-20
40289381@unique@\N@@@2017-09-20 20:23:50@123.193.9.174@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B150 Safari/602.1@http://www.myanmartrains.info/buy-myanmar-train-tickets/@https://12go.asia/en/travel/yangon/bagan?date=2017-10-04&z=6795@\N@771@2017-09-20 20:23:50@2017-09-20
40289380@query@\N@Sukhothai@Chiang Mai@2017-11-02 00:00:00@91.224.226.197@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.3; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0@https://www.thailandee.com/en/transportation-thailand/bus/buses-from-sukhothai-to-chiang-mai@https://12go.asia/travel/sukhothai/chiang-mai?z=1332@@1332@2017-09-20 20:23:46@2017-09-20
40289377@query@\N@Bangkok@Thung Song@2017-09-20 00:00:00@49.229.75.45@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@@https://12go.asia/th/checkou@@t0@2017-09-20 20:23:46@2017-09-20
40289375@not-found@\N@Suratthani@Suratthani@2017-10-06 00:00:00@176.249.101.228@en@THB@Phone@Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G950F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36@@https://12go.asia/en/checkou@t\N@20092@2017-09-20 20:23:44@2017-09-20
40289374@trip-form@46149@Phnom Penh Mekong Express@Siem Reap@2017-09-21 12:30:00@96.9.69.94@en@THB@Phone@Mozilla/5.0 (Linux; Android 7.0; WAS-LX1A Build/HUAWEIWAS-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@http://www.google.com.kh/@https://12go.asia/en/bus/phnom-penh/siem-reap?z=4&gclid=CjwKCAjwo4jOBRBmEiwABWNaMfo3Jdkwciyxta3KwTGAtn3kVpOJDalf2E_Nxys0xF4MX9gNTP8t7xoCJg0QAvD_BwE@Opened booking form@354628@2017-09-20 20:23:43@2017-09-20
40289372@query@\N@Bangkok@Krabi@2017-10-21 00:00:00@84.81.207.33@en@EUR@Desktop@Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36@https://12go.asia/en/travel/koh-phi-phi/koh-tao@https://12go.asia/en/typeahead?pattern=surat%20@@0@2017-09-20 20:23:41@2017-09-20
40289369@trip-book@14019@Phuket Lomprayah@Na Thon (Koh Samui)@2017-09-23 10:00:00@183.88.110.56@de@THB@Tablet@Mozilla/5.0 (iPad; CPU OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1@https://www.google.de/@https://12go.asia/de/travel/phuket/koh-samui@Pushed pay button@0@2017-09-20 20:23:41@2017-09-20
40289366@unique@\N@@@2017-09-20 20:23:39@91.224.226.197@en@THB@Desktop@Mozilla/5.0 (Windows NT 6.3; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0@https://www.thailandee.com/en/transportation-thailand/bus/buses-from-sukhothai-to-chiang-mai@https://12go.asia/travel/sukhothai/chiang-mai?z=1332@\N@1332@2017-09-20 20:23:39@2017-09-20
40289363@query@\N@Bangkok@Chiang Mai@2017-09-21 00:00:00@180.183.111.152@en@THB@Phone@Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1@https://www.backpackeninazie.nl/backpacken-thailand/chiang-mai/nachttrein-bangkok/@https://12go.asia/en?z=78631@@78631@2017-09-20 20:23:35@2017-09-20
40289360@trip-form@18401@Danang@Dong Hoi@2017-09-26 12:50:00@27.79.107.64@en@VND@Phone@Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36@https://12go.asia/en@https://12go.asia/en/travel/dalat-hanh-cafe/da-nang?date=2017-09-23@Opened booking form@78258@2017-09-20 20:23:34@2017-09-20
